Date,Allegany_HPI_AllTransactions,Allegany_Civilian_Labor_Force,Allegany_Employment_Count,Allegany_Poverty_All_Ages,Allegany_Active_Listings,Allegany_Median_Listing_Price,Allegany_Permits_Annual,Allegany_Real_GDP,Allegany_Population_Annual,Allegany_Unemployed_Persons,Allegany_Unemployment_Rate,Anne Arundel_HPI_AllTransactions,Anne Arundel_Civilian_Labor_Force,Anne Arundel_Employment_Count,Anne Arundel_Poverty_All_Ages,Anne Arundel_Active_Listings,Anne Arundel_Median_Listing_Price,Anne Arundel_Permits_Annual,Anne Arundel_Real_GDP,Anne Arundel_Population_Annual,Anne Arundel_Unemployed_Persons,Anne Arundel_Unemployment_Rate,Baltimore County_HPI_AllTransactions,Baltimore County_Civilian_Labor_Force,Baltimore County_Employment_Count,Baltimore County_Poverty_All_Ages,Baltimore County_Active_Listings,Baltimore County_Median_Listing_Price,Baltimore County_Permits_Annual,Baltimore County_Real_GDP,Baltimore County_Population_Annual,Baltimore County_Unemployed_Persons,Baltimore County_Unemployment_Rate,Baltimore City_HPI_AllTransactions,Baltimore City_Civilian_Labor_Force,Baltimore City_Employment_Count,Baltimore City_Poverty_All_Ages,Baltimore City_Active_Listings,Baltimore City_Median_Listing_Price,Baltimore City_Permits_Annual,Baltimore City_Real_GDP,Baltimore City_Population_Annual,Baltimore City_Unemployed_Persons,Baltimore City_Unemployment_Rate,Calvert_HPI_AllTransactions,Calvert_Civilian_Labor_Force,Calvert_Employment_Count,Calvert_Poverty_All_Ages,Calvert_Active_Listings,Calvert_Median_Listing_Price,Calvert_Permits_Annual,Calvert_Real_GDP,Calvert_Population_Annual,Calvert_Unemployed_Persons,Calvert_Unemployment_Rate,Caroline_HPI_AllTransactions,Caroline_Civilian_Labor_Force,Caroline_Employment_Count,Caroline_Poverty_All_Ages,Caroline_Permits_Annual,Caroline_Real_GDP,Caroline_Population_Annual,Caroline_Unemployed_Persons,Caroline_Unemployment_Rate,Carroll_HPI_AllTransactions,Carroll_Civilian_Labor_Force,Carroll_Employment_Count,Carroll_Poverty_All_Ages,Carroll_Active_Listings,Carroll_Median_Listing_Price,Carroll_Permits_Annual,Carroll_Real_GDP,Carroll_Population_Annual,Carroll_Unemployed_Persons,Carroll_Unemployment_Rate,Cecil_HPI_AllTransactions,Cecil_Civilian_Labor_Force,Cecil_Employment_Count,Cecil_Poverty_All_Ages,Cecil_Active_Listings,Cecil_Median_Listing_Price,Cecil_Permits_Annual,Cecil_Real_GDP,Cecil_Population_Annual,Cecil_Unemployed_Persons,Cecil_Unemployment_Rate,Charles_HPI_AllTransactions,Charles_Civilian_Labor_Force,Charles_Employment_Count,Charles_Poverty_All_Ages,Charles_Active_Listings,Charles_Median_Listing_Price,Charles_Permits_Annual,Charles_Real_GDP,Charles_Population_Annual,Charles_Unemployed_Persons,Charles_Unemployment_Rate,Dorchester_HPI_AllTransactions,Dorchester_Civilian_Labor_Force,Dorchester_Employment_Count,Dorchester_Poverty_All_Ages,Dorchester_Permits_Annual,Dorchester_Real_GDP,Dorchester_Population_Annual,Dorchester_Unemployed_Persons,Dorchester_Unemployment_Rate,Frederick_HPI_AllTransactions,Frederick_Civilian_Labor_Force,Frederick_Employment_Count,Frederick_Poverty_All_Ages,Frederick_Active_Listings,Frederick_Median_Listing_Price,Frederick_Permits_Annual,Frederick_Real_GDP,Frederick_Population_Annual,Frederick_Unemployed_Persons,Frederick_Unemployment_Rate,Garrett_HPI_AllTransactions,Garrett_Civilian_Labor_Force,Garrett_Employment_Count,Somerset_HPI_AllTransactions,Somerset_Civilian_Labor_Force,Somerset_Employment_Count,Somerset_Poverty_All_Ages,Somerset_Permits_Annual,Somerset_Real_GDP,Somerset_Population_Annual,Somerset_Unemployed_Persons,Somerset_Unemployment_Rate,St. Mary's_HPI_AllTransactions,St. Mary's_Civilian_Labor_Force,St. Mary's_Employment_Count,St. Mary's_Poverty_All_Ages,St. Mary's_Active_Listings,St. Mary's_Median_Listing_Price,St. Mary's_Permits_Annual,St. Mary's_Real_GDP,St. Mary's_Population_Annual,St. Mary's_Unemployed_Persons,St. Mary's_Unemployment_Rate,Talbot_HPI_AllTransactions,Talbot_Civilian_Labor_Force,Talbot_Employment_Count,Talbot_Poverty_All_Ages,Talbot_Permits_Annual,Talbot_Real_GDP,Talbot_Population_Annual,Talbot_Unemployed_Persons,Talbot_Unemployment_Rate,Washington_HPI_AllTransactions,Washington_Civilian_Labor_Force,Washington_Employment_Count,Washington_Poverty_All_Ages,Washington_Active_Listings,Washington_Median_Listing_Price,Washington_Permits_Annual,Washington_Real_GDP,Washington_Population_Annual,Washington_Unemployed_Persons,Washington_Unemployment_Rate,Wicomico_HPI_AllTransactions,Wicomico_Civilian_Labor_Force,Wicomico_Employment_Count,Wicomico_Poverty_All_Ages,Wicomico_Active_Listings,Wicomico_Median_Listing_Price,Wicomico_Permits_Annual,Wicomico_Real_GDP,Wicomico_Population_Annual,Wicomico_Unemployed_Persons,Wicomico_Unemployment_Rate,Worcester_HPI_AllTransactions,Worcester_Civilian_Labor_Force,Worcester_Employment_Count,Worcester_Poverty_All_Ages,Worcester_Active_Listings,Worcester_Median_Listing_Price,Worcester_Permits_Annual,Worcester_Real_GDP,Worcester_Population_Annual,Worcester_Unemployed_Persons,Worcester_Unemployment_Rate
1993-05-31,75.86,32763.0,29119.0,,,,250.0,,75.411,3644.0,11.1,83.69,239913.0,226553.0,,,,3615.0,,440.836,13360.0,5.6,88.03,386431.0,360975.0,,,,5156.0,,709.826,25456.0,6.6,81.35,328706.0,410.8,,,,78.0,,731.227,34062.0,10.4,87.47,31289.0,29963.0,,,,866.0,,56.829,1326.0,4.2,77.34,15192.0,13953.0,,262.0,,27.876,1239.0,8.2,84.4,72093.0,68405.0,,,,1096.0,,129.463,3688.0,5.1,86.8,36636.0,33935.0,,,,950.0,,74.57,2701.0,7.4,93.83,56250.0,53751.0,,,,941.0,,105.174,2499.0,4.4,82.28,15465.0,14019.0,,119.0,,30.522,1446.0,9.4,88.47,89518.0,85800.0,,,,2208.0,,160.14,3718.0,4.2,91.24,13991.0,12327.0,83.59,11555.0,10148.0,,118.0,,23.522,1407.0,12.2,,40512.0,38296.0,,,,755.0,,78.815,2216.0,5.5,78.16,17091.0,16477.0,,371.0,,31.329,614.0,3.6,84.69,65631.0,60303.0,,,,572.0,,126.061,5328.0,8.1,85.57,46531.0,43577.0,,,,470.0,,77.549,2954.0,6.3,78.31,23638.0,21697.0,,,,665.0,,37.629,1941.0,8.2
1993-06-30,75.86,33532.0,29340.0,,,,250.0,,75.411,4192.0,12.5,83.69,243173.0,228853.0,,,,3615.0,,440.836,14320.0,5.9,88.03,393299.0,364641.0,,,,5156.0,,709.826,28658.0,7.3,81.35,335530.0,409.8,,,,78.0,,731.227,37895.0,11.3,87.47,31826.0,30241.0,,,,866.0,,56.829,1585.0,5.0,77.34,16069.0,14827.0,,262.0,,27.876,1242.0,7.7,84.4,72978.0,69098.0,,,,1096.0,,129.463,3880.0,5.3,86.8,37210.0,34229.0,,,,950.0,,74.57,2981.0,8.0,93.83,57030.0,54249.0,,,,941.0,,105.174,2781.0,4.9,82.28,16352.0,14940.0,,119.0,,30.522,1412.0,8.6,88.47,90545.0,86594.0,,,,2208.0,,160.14,3951.0,4.4,91.24,14246.0,12494.0,83.59,12170.0,10668.0,,118.0,,23.522,1502.0,12.3,,42416.0,39986.0,,,,755.0,,78.815,2430.0,5.7,78.16,18114.0,17508.0,,371.0,,31.329,606.0,3.3,84.69,66743.0,60763.0,,,,572.0,,126.061,5980.0,9.0,85.57,48915.0,45805.0,,,,470.0,,77.549,3110.0,6.4,78.31,24205.0,22488.0,,,,665.0,,37.629,1717.0,7.1
1993-07-31,75.86,33341.0,29486.0,,,,250.0,,75.411,3855.0,11.6,83.69,246743.0,233089.0,,,,3615.0,,440.836,13654.0,5.5,88.03,398909.0,371391.0,,,,5156.0,,709.826,27518.0,6.9,81.35,339146.0,413.1,,,,78.0,,731.227,36001.0,10.6,87.47,31986.0,30444.0,,,,866.0,,56.829,1542.0,4.8,77.34,15798.0,14759.0,,262.0,,27.876,1039.0,6.6,84.4,74496.0,70378.0,,,,1096.0,,129.463,4118.0,5.5,86.8,37900.0,34769.0,,,,950.0,,74.57,3131.0,8.3,93.83,57170.0,54615.0,,,,941.0,,105.174,2555.0,4.5,82.28,15976.0,14649.0,,119.0,,30.522,1327.0,8.3,88.47,91290.0,87177.0,,,,2208.0,,160.14,4113.0,4.5,91.24,14364.0,12654.0,83.59,11338.0,10312.0,,118.0,,23.522,1026.0,9.0,,41662.0,39185.0,,,,755.0,,78.815,2477.0,5.9,78.16,17977.0,17430.0,,371.0,,31.329,547.0,3.0,84.69,68035.0,61663.0,,,,572.0,,126.061,6372.0,9.4,85.57,47368.0,44274.0,,,,470.0,,77.549,3094.0,6.5,78.31,30909.0,29458.0,,,,665.0,,37.629,1451.0,4.7
1993-08-31,75.86,32600.0,29025.0,,,,250.0,,75.411,3575.0,11.0,83.69,244500.0,231480.0,,,,3615.0,,440.836,13020.0,5.3,88.03,394728.0,368827.0,,,,5156.0,,709.826,25901.0,6.6,81.35,336211.0,410.5,,,,78.0,,731.227,35159.0,10.5,87.47,31640.0,30160.0,,,,866.0,,56.829,1480.0,4.7,77.34,15567.0,14553.0,,262.0,,27.876,1014.0,6.5,84.4,73163.0,69892.0,,,,1096.0,,129.463,3271.0,4.5,86.8,37719.0,34550.0,,,,950.0,,74.57,3169.0,8.4,93.83,56620.0,54104.0,,,,941.0,,105.174,2516.0,4.4,82.28,15717.0,14464.0,,119.0,,30.522,1253.0,8.0,88.47,90116.0,86363.0,,,,2208.0,,160.14,3753.0,4.2,91.24,14402.0,12761.0,83.59,11236.0,10160.0,,118.0,,23.522,1076.0,9.6,,41257.0,38915.0,,,,755.0,,78.815,2342.0,5.7,78.16,17727.0,17188.0,,371.0,,31.329,539.0,3.0,84.69,66480.0,61120.0,,,,572.0,,126.061,5360.0,8.1,85.57,46640.0,43628.0,,,,470.0,,77.549,3012.0,6.5,78.31,29797.0,28499.0,,,,665.0,,37.629,1298.0,4.4
1993-09-30,75.86,32399.0,29314.0,,,,250.0,,75.411,3085.0,9.5,83.69,239611.0,227919.0,,,,3615.0,,440.836,11692.0,4.9,88.03,387605.0,363153.0,,,,5156.0,,709.826,24452.0,6.3,81.35,330546.0,409.3,,,,78.0,,731.227,34126.0,10.3,87.47,31156.0,29975.0,,,,866.0,,56.829,1181.0,3.8,77.34,15171.0,14223.0,,262.0,,27.876,948.0,6.2,84.4,71623.0,68815.0,,,,1096.0,,129.463,2808.0,3.9,86.8,36913.0,34326.0,,,,950.0,,74.57,2587.0,7.0,93.83,56018.0,53772.0,,,,941.0,,105.174,2246.0,4.0,82.28,15715.0,14525.0,,119.0,,30.522,1190.0,7.6,88.47,88869.0,85837.0,,,,2208.0,,160.14,3032.0,3.4,91.24,13798.0,12393.0,83.59,11119.0,10094.0,,118.0,,23.522,1025.0,9.2,,40552.0,38551.0,,,,755.0,,78.815,2001.0,4.9,78.16,17315.0,16795.0,,371.0,,31.329,520.0,3.0,84.69,64755.0,60080.0,,,,572.0,,126.061,4675.0,7.2,85.57,46215.0,43344.0,,,,470.0,,77.549,2871.0,6.2,78.31,25758.0,24489.0,,,,665.0,,37.629,1269.0,4.9
1993-10-31,75.86,32893.0,29827.0,,,,250.0,,75.411,3066.0,9.3,83.69,241059.0,229527.0,,,,3615.0,,440.836,11532.0,4.8,88.03,390648.0,365717.0,,,,5156.0,,709.826,24931.0,6.4,81.35,332594.0,409.4,,,,78.0,,731.227,34081.0,10.2,87.47,31446.0,30199.0,,,,866.0,,56.829,1247.0,4.0,77.34,15129.0,14156.0,,262.0,,27.876,973.0,6.4,84.4,72042.0,69303.0,,,,1096.0,,129.463,2739.0,3.8,86.8,37135.0,34390.0,,,,950.0,,74.57,2745.0,7.4,93.83,56493.0,54176.0,,,,941.0,,105.174,2317.0,4.1,82.28,15358.0,14141.0,,119.0,,30.522,1217.0,7.9,88.47,89597.0,86478.0,,,,2208.0,,160.14,3119.0,3.5,91.24,13720.0,12310.0,83.59,11219.0,10234.0,,118.0,,23.522,985.0,8.8,,41096.0,38758.0,,,,755.0,,78.815,2338.0,5.7,78.16,17278.0,16716.0,,371.0,,31.329,562.0,3.3,84.69,65316.0,60617.0,,,,572.0,,126.061,4699.0,7.2,85.57,47144.0,43939.0,,,,470.0,,77.549,3205.0,6.8,78.31,22012.0,19907.0,,,,665.0,,37.629,2105.0,9.6
1993-11-30,75.86,32754.0,29752.0,,,,250.0,,75.411,3002.0,9.2,83.69,241553.0,230703.0,,,,3615.0,,440.836,10850.0,4.5,88.03,390455.0,367589.0,,,,5156.0,,709.826,22866.0,5.9,81.35,331953.0,409.0,,,,78.0,,731.227,31910.0,9.6,87.47,31335.0,30152.0,,,,866.0,,56.829,1183.0,3.8,77.34,15076.0,14117.0,,262.0,,27.876,959.0,6.4,84.4,72228.0,69657.0,,,,1096.0,,129.463,2571.0,3.6,86.8,37370.0,34615.0,,,,950.0,,74.57,2755.0,7.4,93.83,56193.0,54093.0,,,,941.0,,105.174,2100.0,3.7,82.28,15308.0,14014.0,,119.0,,30.522,1294.0,8.5,88.47,89440.0,86347.0,,,,2208.0,,160.14,3093.0,3.5,91.24,13584.0,12145.0,83.59,11475.0,10213.0,,118.0,,23.522,1262.0,11.0,,40873.0,38879.0,,,,755.0,,78.815,1994.0,4.9,78.16,17221.0,16671.0,,371.0,,31.329,550.0,3.2,84.69,64969.0,60560.0,,,,572.0,,126.061,4409.0,6.8,85.57,46850.0,43848.0,,,,470.0,,77.549,3002.0,6.4,78.31,20747.0,17761.0,,,,665.0,,37.629,2986.0,14.4
1993-12-31,81.36,32739.0,29687.0,16.5,,,221.0,,75.296,3052.0,9.3,84.19,241582.0,231298.0,6.8,,,3730.0,,448.583,10284.0,4.3,88.51,389768.0,368536.0,7.7,,,3521.0,,715.513,21232.0,5.4,82.32,329975.0,409.5,25.7,,,264.0,,723.802,29160.0,8.8,87.75,31317.0,30140.0,6.0,,,960.0,,59.32,1177.0,3.8,82.23,14860.0,14075.0,11.6,217.0,,28.221,785.0,5.3,84.96,72376.0,69837.0,4.6,,,1503.0,,131.653,2539.0,3.5,87.32,37725.0,34826.0,9.0,,,661.0,,75.875,2899.0,7.7,94.07,56075.0,54069.0,7.2,,,1077.0,,106.599,2006.0,3.6,79.88,15168.0,13691.0,17.0,148.0,,30.706,1477.0,9.7,88.73,89388.0,86306.0,5.7,,,2552.0,,166.136,3082.0,3.4,90.5,13863.0,12156.0,81.68,11669.0,10300.0,22.3,77.0,,23.86,1369.0,11.7,82.5,40957.0,39052.0,8.9,,,580.0,,77.994,1905.0,4.7,79.48,17383.0,16622.0,9.4,247.0,,31.632,761.0,4.4,86.29,65218.0,60776.0,10.6,,,504.0,,126.829,4442.0,6.8,85.8,47062.0,44230.0,13.3,,,463.0,,79.037,2832.0,6.0,78.37,20319.0,16871.0,12.4,,,535.0,,38.81,3448.0,17.0
1994-01-31,81.36,32342.0,28208.0,16.5,,,221.0,,75.296,4134.0,12.8,84.19,238869.0,226741.0,6.8,,,3730.0,,448.583,12128.0,5.1,88.51,380988.0,356573.0,7.7,,,3521.0,,715.513,24415.0,6.4,82.32,316540.0,405.3,25.7,,,264.0,,723.802,31882.0,10.1,87.75,32926.0,31423.0,6.0,,,960.0,,59.32,1503.0,4.6,82.23,14413.0,13362.0,11.6,217.0,,28.221,1051.0,7.3,84.96,73573.0,69036.0,4.6,,,1503.0,,131.653,4537.0,6.2,87.32,38391.0,33751.0,9.0,,,661.0,,75.875,4640.0,12.1,94.07,57131.0,54985.0,7.2,,,1077.0,,106.599,2146.0,3.8,79.88,14998.0,13014.0,17.0,148.0,,30.706,1984.0,13.2,88.73,94260.0,89216.0,5.7,,,2552.0,,166.136,5044.0,5.4,90.5,13540.0,11502.0,81.68,11731.0,9916.0,22.3,77.0,,23.86,1815.0,15.5,82.5,39575.0,37343.0,8.9,,,580.0,,77.994,2232.0,5.6,79.48,16688.0,15730.0,9.4,247.0,,31.632,958.0,5.7,86.29,63812.0,57961.0,10.6,,,504.0,,126.829,5851.0,9.2,85.8,45753.0,41911.0,13.3,,,463.0,,79.037,3842.0,8.4,78.37,19771.0,15922.0,12.4,,,535.0,,38.81,3849.0,19.5
1994-02-28,81.36,32453.0,28399.0,16.5,,,221.0,,75.296,4054.0,12.5,84.19,238560.0,226630.0,6.8,,,3730.0,,448.583,11930.0,5.0,88.51,381024.0,356399.0,7.7,,,3521.0,,715.513,24625.0,6.5,82.32,315001.0,404.8,25.7,,,264.0,,723.802,30481.0,9.7,87.75,32940.0,31464.0,6.0,,,960.0,,59.32,1476.0,4.5,82.23,14512.0,13366.0,11.6,217.0,,28.221,1146.0,7.9,84.96,73614.0,69002.0,4.6,,,1503.0,,131.653,4612.0,6.3,87.32,38025.0,33787.0,9.0,,,661.0,,75.875,4238.0,11.1,94.07,57245.0,55052.0,7.2,,,1077.0,,106.599,2193.0,3.8,79.88,14980.0,13015.0,17.0,148.0,,30.706,1965.0,13.1,88.73,94588.0,89329.0,5.7,,,2552.0,,166.136,5259.0,5.6,90.5,13679.0,11749.0,81.68,11750.0,9985.0,22.3,77.0,,23.86,1765.0,15.0,82.5,39832.0,37452.0,8.9,,,580.0,,77.994,2380.0,6.0,79.48,16858.0,15734.0,9.4,247.0,,31.632,1124.0,6.7,86.29,64165.0,57831.0,10.6,,,504.0,,126.829,6334.0,9.9,85.8,45936.0,42207.0,13.3,,,463.0,,79.037,3729.0,8.1,78.37,19864.0,16271.0,12.4,,,535.0,,38.81,3593.0,18.1
1994-03-31,81.36,32391.0,28620.0,16.5,,,221.0,,75.296,3771.0,11.6,84.19,239601.0,228200.0,6.8,,,3730.0,,448.583,11401.0,4.8,88.51,381966.0,358865.0,7.7,,,3521.0,,715.513,23101.0,6.0,82.32,315932.0,408.0,25.7,,,264.0,,723.802,29444.0,9.3,87.75,33040.0,31597.0,6.0,,,960.0,,59.32,1443.0,4.4,82.23,15144.0,14064.0,11.6,217.0,,28.221,1080.0,7.1,84.96,73616.0,69479.0,4.6,,,1503.0,,131.653,4137.0,5.6,87.32,37578.0,33885.0,9.0,,,661.0,,75.875,3693.0,9.8,94.07,57407.0,55286.0,7.2,,,1077.0,,106.599,2121.0,3.7,79.88,15436.0,13474.0,17.0,148.0,,30.706,1962.0,12.7,88.73,94629.0,89706.0,5.7,,,2552.0,,166.136,4923.0,5.2,90.5,13629.0,11818.0,81.68,11901.0,10222.0,22.3,77.0,,23.86,1679.0,14.1,82.5,40348.0,38270.0,8.9,,,580.0,,77.994,2078.0,5.2,79.48,17403.0,16559.0,9.4,247.0,,31.632,844.0,4.8,86.29,64344.0,58517.0,10.6,,,504.0,,126.829,5827.0,9.1,85.8,46619.0,43207.0,13.3,,,463.0,,79.037,3412.0,7.3,78.37,19676.0,16477.0,12.4,,,535.0,,38.81,3199.0,16.3
1994-04-30,81.36,32111.0,29093.0,16.5,,,221.0,,75.296,3018.0,9.4,84.19,238937.0,228782.0,6.8,,,3730.0,,448.583,10155.0,4.3,88.51,381373.0,359785.0,7.7,,,3521.0,,715.513,21588.0,5.7,82.32,316668.0,407.0,25.7,,,264.0,,723.802,29447.0,9.3,87.75,32849.0,31560.0,6.0,,,960.0,,59.32,1289.0,3.9,82.23,14791.0,13892.0,11.6,217.0,,28.221,899.0,6.1,84.96,72669.0,69658.0,4.6,,,1503.0,,131.653,3011.0,4.1,87.32,36895.0,33953.0,9.0,,,661.0,,75.875,2942.0,8.0,94.07,57213.0,55222.0,7.2,,,1077.0,,106.599,1991.0,3.5,79.88,15118.0,13385.0,17.0,148.0,,30.706,1733.0,11.5,88.73,92831.0,89604.0,5.7,,,2552.0,,166.136,3227.0,3.5,90.5,13423.0,11943.0,81.68,11884.0,10242.0,22.3,77.0,,23.86,1642.0,13.8,82.5,39697.0,37861.0,8.9,,,580.0,,77.994,1836.0,4.6,79.48,16889.0,16357.0,9.4,247.0,,31.632,532.0,3.1,86.29,64436.0,59889.0,10.6,,,504.0,,126.829,4547.0,7.1,85.8,46399.0,43286.0,13.3,,,463.0,,79.037,3113.0,6.7,78.37,21593.0,19409.0,12.4,,,535.0,,38.81,2184.0,10.1
1994-05-31,81.36,32549.0,29711.0,16.5,,,221.0,,75.296,2838.0,8.7,84.19,241428.0,231250.0,6.8,,,3730.0,,448.583,10178.0,4.2,88.51,385197.0,363664.0,7.7,,,3521.0,,715.513,21533.0,5.6,82.32,320250.0,406.9,25.7,,,264.0,,723.802,29932.0,9.3,87.75,33040.0,31811.0,6.0,,,960.0,,59.32,1229.0,3.7,82.23,15000.0,14191.0,11.6,217.0,,28.221,809.0,5.4,84.96,73058.0,70408.0,4.6,,,1503.0,,131.653,2650.0,3.6,87.32,37070.0,34430.0,9.0,,,661.0,,75.875,2640.0,7.1,94.07,57585.0,55662.0,7.2,,,1077.0,,106.599,1923.0,3.3,79.88,15145.0,13901.0,17.0,148.0,,30.706,1244.0,8.2,88.73,93456.0,90317.0,5.7,,,2552.0,,166.136,3139.0,3.4,90.5,13610.0,12352.0,81.68,11882.0,10478.0,22.3,77.0,,23.86,1404.0,11.8,82.5,40363.0,38547.0,8.9,,,580.0,,77.994,1816.0,4.5,79.48,17163.0,16705.0,9.4,247.0,,31.632,458.0,2.7,86.29,64698.0,60574.0,10.6,,,504.0,,126.829,4124.0,6.4,85.8,47260.0,44290.0,13.3,,,463.0,,79.037,2970.0,6.3,78.37,24370.0,22714.0,12.4,,,535.0,,38.81,1656.0,6.8
1994-06-30,81.36,32512.0,29349.0,16.5,,,221.0,,75.296,3163.0,9.7,84.19,244243.0,232926.0,6.8,,,3730.0,,448.583,11317.0,4.6,88.51,389445.0,366298.0,7.7,,,3521.0,,715.513,23147.0,5.9,82.32,324630.0,406.3,25.7,,,264.0,,723.802,32208.0,9.9,87.75,33301.0,31981.0,6.0,,,960.0,,59.32,1320.0,4.0,82.23,15214.0,14478.0,11.6,217.0,,28.221,736.0,4.8,84.96,73765.0,70918.0,4.6,,,1503.0,,131.653,2847.0,3.9,87.32,37259.0,34666.0,9.0,,,661.0,,75.875,2593.0,7.0,94.07,58109.0,55958.0,7.2,,,1077.0,,106.599,2151.0,3.7,79.88,15585.0,14453.0,17.0,148.0,,30.706,1132.0,7.3,88.73,94205.0,90796.0,5.7,,,2552.0,,166.136,3409.0,3.6,90.5,13927.0,12531.0,81.68,12245.0,10598.0,22.3,77.0,,23.86,1647.0,13.5,82.5,41002.0,38931.0,8.9,,,580.0,,77.994,2071.0,5.1,79.48,17549.0,17045.0,9.4,247.0,,31.632,504.0,2.9,86.29,64653.0,60285.0,10.6,,,504.0,,126.829,4368.0,6.8,85.8,47894.0,44798.0,13.3,,,463.0,,79.037,3096.0,6.5,78.37,29305.0,27868.0,12.4,,,535.0,,38.81,1437.0,4.9
1994-07-31,81.36,32737.0,29576.0,16.5,,,221.0,,75.296,3161.0,9.7,84.19,247232.0,236205.0,6.8,,,3730.0,,448.583,11027.0,4.5,88.51,393599.0,371454.0,7.7,,,3521.0,,715.513,22145.0,5.6,82.32,327697.0,405.8,25.7,,,264.0,,723.802,31160.0,9.5,87.75,33541.0,32282.0,6.0,,,960.0,,59.32,1259.0,3.8,82.23,15710.0,15043.0,11.6,217.0,,28.221,667.0,4.2,84.96,75286.0,71916.0,4.6,,,1503.0,,131.653,3370.0,4.5,87.32,38987.0,34616.0,9.0,,,661.0,,75.875,4371.0,11.2,94.07,58699.0,56484.0,7.2,,,1077.0,,106.599,2215.0,3.8,79.88,15274.0,14076.0,17.0,148.0,,30.706,1198.0,7.8,88.73,95006.0,91652.0,5.7,,,2552.0,,166.136,3354.0,3.5,90.5,14334.0,13034.0,81.68,11706.0,10641.0,22.3,77.0,,23.86,1065.0,9.1,82.5,42098.0,40002.0,8.9,,,580.0,,77.994,2096.0,5.0,79.48,18164.0,17709.0,9.4,247.0,,31.632,455.0,2.5,86.29,66170.0,61922.0,10.6,,,504.0,,126.829,4248.0,6.4,85.8,48142.0,44972.0,13.3,,,463.0,,79.037,3170.0,6.6,78.37,30895.0,29642.0,12.4,,,535.0,,38.81,1253.0,4.1
1994-08-31,81.36,32274.0,29206.0,16.5,,,221.0,,75.296,3068.0,9.5,84.19,245530.0,234812.0,6.8,,,3730.0,,448.583,10718.0,4.4,88.51,391187.0,369265.0,7.7,,,3521.0,,715.513,21922.0,5.6,82.32,325327.0,404.5,25.7,,,264.0,,723.802,30536.0,9.4,87.75,33140.0,31940.0,6.0,,,960.0,,59.32,1200.0,3.6,82.23,15540.0,14987.0,11.6,217.0,,28.221,553.0,3.6,84.96,74397.0,71494.0,4.6,,,1503.0,,131.653,2903.0,3.9,87.32,37532.0,34903.0,9.0,,,661.0,,75.875,2629.0,7.0,94.07,57916.0,55885.0,7.2,,,1077.0,,106.599,2031.0,3.5,79.88,15075.0,14079.0,17.0,148.0,,30.706,996.0,6.6,88.73,94320.0,90680.0,5.7,,,2552.0,,166.136,3640.0,3.9,90.5,14109.0,12734.0,81.68,11531.0,10521.0,22.3,77.0,,23.86,1010.0,8.8,82.5,41478.0,39453.0,8.9,,,580.0,,77.994,2025.0,4.9,79.48,18132.0,17642.0,9.4,247.0,,31.632,490.0,2.7,86.29,66239.0,62106.0,10.6,,,504.0,,126.829,4133.0,6.2,85.8,47498.0,44467.0,13.3,,,463.0,,79.037,3031.0,6.4,78.37,30167.0,29000.0,12.4,,,535.0,,38.81,1167.0,3.9
1994-09-30,81.36,32105.0,29309.0,16.5,,,221.0,,75.296,2796.0,8.7,84.19,242913.0,232863.0,6.8,,,3730.0,,448.583,10050.0,4.1,88.51,387028.0,366199.0,7.7,,,3521.0,,715.513,20829.0,5.4,82.32,320881.0,403.5,25.7,,,264.0,,723.802,28537.0,8.9,87.75,32684.0,31785.0,6.0,,,960.0,,59.32,899.0,2.8,82.23,15155.0,14689.0,11.6,217.0,,28.221,466.0,3.1,84.96,73639.0,70900.0,4.6,,,1503.0,,131.653,2739.0,3.7,87.32,36553.0,34573.0,9.0,,,661.0,,75.875,1980.0,5.4,94.07,57586.0,55618.0,7.2,,,1077.0,,106.599,1968.0,3.4,79.88,15446.0,14373.0,17.0,148.0,,30.706,1073.0,6.9,88.73,93595.0,90246.0,5.7,,,2552.0,,166.136,3349.0,3.6,90.5,13691.0,12367.0,81.68,11451.0,10583.0,22.3,77.0,,23.86,868.0,7.6,82.5,40732.0,38923.0,8.9,,,580.0,,77.994,1809.0,4.4,79.48,17848.0,17294.0,9.4,247.0,,31.632,554.0,3.1,86.29,65213.0,61578.0,10.6,,,504.0,,126.829,3635.0,5.6,85.8,47634.0,44730.0,13.3,,,463.0,,79.037,2904.0,6.1,78.37,25837.0,24741.0,12.4,,,535.0,,38.81,1096.0,4.2
